user_id,artist_id,timestamp,compatibility_score
U0189,A0029,2026-03-25T22:51:08.550572,7
U0189,A0050,2026-03-12T22:51:08.550574,6
U0189,A0057,2026-04-20T22:51:08.550576,7
U0189,A0086,2026-03-31T22:51:08.550579,7
U0189,A0033,2026-04-21T22:51:08.550581,5
U0189,A0048,2026-04-20T22:51:08.550583,5
U0189,A0006,2026-02-10T22:51:08.550586,5
U0189,A0059,2026-02-18T22:51:08.550588,6
U0189,A0082,2026-02-09T22:51:08.550590,5
U0189,A0008,2026-04-20T22:51:08.550592,5
U0189,A0038,2026-04-29T22:51:08.550595,6
U0189,A0095,2026-02-09T22:51:08.550597,5
U0189,A0055,2026-04-21T22:51:08.550599,5
U0189,A0084,2026-03-27T22:51:08.550601,5
U0189,A0044,2026-02-06T22:51:08.550604,5
U0189,A0025,2026-03-05T22:51:08.550606,4
U0189,A0076,2026-04-05T22:51:08.550608,5
U0189,A0091,2026-02-20T22:51:08.550611,5
U0189,A0085,2026-02-10T22:51:08.550613,5
U0189,A0037,2026-02-08T22:51:08.550615,5
U0189,A0088,2026-02-05T22:51:08.550618,4
U0189,A0031,2026-04-23T22:51:08.550620,4
U0190,A0044,2026-04-28T22:51:08.551175,7
U0190,A0093,2026-02-19T22:51:08.551178,8
U0190,A0038,2026-04-11T22:51:08.551181,7
U0190,A0083,2026-03-11T22:51:08.551183,7
U0190,A0087,2026-04-10T22:51:08.551186,7
U0190,A0095,2026-02-22T22:51:08.551188,7
U0190,A0068,2026-02-26T22:51:08.551190,6
U0191,A0065,2026-02-24T22:51:08.551709,8
U0191,A0042,2026-03-26T22:51:08.551717,7
U0191,A0069,2026-03-21T22:51:08.551720,7
U0191,A0028,2026-02-13T22:51:08.551723,7
U0191,A0021,2026-03-17T22:51:08.551725,7
U0191,A0041,2026-02-24T22:51:08.551728,7
U0191,A0012,2026-03-08T22:51:08.551730,7
U0192,A0021,2026-02-19T22:51:08.552407,7
U0192,A0041,2026-02-06T22:51:08.552411,7
U0192,A0010,2026-03-28T22:51:08.552414,7
U0192,A0005,2026-05-02T22:51:08.552416,7
U0192,A0012,2026-03-26T22:51:08.552419,7
U0192,A0065,2026-04-01T22:51:08.552421,7
U0192,A0092,2026-03-06T22:51:08.552423,7
U0192,A0028,2026-03-17T22:51:08.552426,7
U0192,A0043,2026-04-30T22:51:08.552429,7
U0193,A0025,2026-04-30T22:51:08.552881,5
U0193,A0009,2026-03-15T22:51:08.552884,6
U0194,A0073,2026-03-16T22:51:08.553319,7
U0194,A0053,2026-03-27T22:51:08.553322,7
U0194,A0024,2026-03-28T22:51:08.553324,7
U0194,A0088,2026-04-13T22:51:08.553327,7
U0195,A0091,2026-02-04T22:51:08.553808,6
U0195,A0042,2026-04-16T22:51:08.553812,6
U0195,A0097,2026-04-01T22:51:08.553814,6
U0195,A0043,2026-04-27T22:51:08.553817,5
U0195,A0021,2026-02-28T22:51:08.553823,5
U0196,A0052,2026-04-19T22:51:08.554280,8
U0196,A0099,2026-03-13T22:51:08.554283,8
U0196,A0070,2026-03-13T22:51:08.554286,7
U0196,A0035,2026-04-23T22:51:08.554288,7
U0196,A0090,2026-02-20T22:51:08.554291,7
U0197,A0051,2026-02-25T22:51:08.554747,6
U0197,A0031,2026-04-14T22:51:08.554750,6
U0197,A0060,2026-02-15T22:51:08.554753,5
U0197,A0017,2026-02-10T22:51:08.554755,5
U0197,A0014,2026-04-01T22:51:08.554758,5
U0197,A0024,2026-03-20T22:51:08.554760,5
U0198,A0024,2026-03-13T22:51:08.555232,7
U0198,A0022,2026-04-13T22:51:08.555235,7
U0198,A0072,2026-04-25T22:51:08.555238,6
U0199,A0090,2026-03-02T22:51:08.555694,6
U0199,A0099,2026-03-10T22:51:08.555698,5
U0199,A0060,2026-04-23T22:51:08.555700,5
U0199,A0031,2026-03-09T22:51:08.555703,5
